"round_code","show_num","contestant","score","finish","bucket","season","air_date","clue_count","air_year","bucket_name"
"FJ",7271,"Udit",21300,"Winner",20000,32,"4/4/2016",58,"2016","$ 20"
"FJ",7270,"Todd",8001,"Winner",0,32,"4/1/2016",55,"2016","$ 0"
"FJ",7269,"Todd",22000,"Winner",20000,32,"3/31/2016",61,"2016","$ 20"
"FJ",7268,"Todd",20801,"Winner",20000,32,"3/30/2016",61,"2016","$ 20"
"FJ",7267,"Todd",31601,"Winner",30000,32,"3/29/2016",61,"2016","$ 30"
"FJ",7266,"Erin",30001,"Winner",30000,32,"3/28/2016",59,"2016","$ 30"
"FJ",7265,"Doug",16401,"Winner",10000,32,"3/25/2016",61,"2016","$ 10"
"FJ",7264,"Sarah",16999,"Winner",10000,32,"3/24/2016",61,"2016","$ 10"
"FJ",7263,"Claudia",11800,"Winner",10000,32,"3/23/2016",59,"2016","$ 10"
"FJ",7262,"Claudia",18800,"Winner",10000,32,"3/22/2016",56,"2016","$ 10"
"FJ",7261,"Melissa",13600,"Winner",10000,32,"3/21/2016",56,"2016","$ 10"
"FJ",7260,"Steve",17599,"Winner",10000,32,"3/18/2016",55,"2016","$ 10"
"FJ",7259,"Gwen",14000,"Winner",10000,32,"3/17/2016",53,"2016","$ 10"
"FJ",7258,"Philip",25500,"Winner",20000,32,"3/16/2016",51,"2016","$ 20"
"FJ",7257,"Philip",49900,"Winner",40000,32,"3/15/2016",51,"2016","$ 40"
"FJ",7256,"Philip",21198,"Winner",20000,32,"3/14/2016",54,"2016","$ 20"
"FJ",7255,"Gordon",24700,"Winner",20000,32,"3/11/2016",59,"2016","$ 20"
"FJ",7254,"Katrina",14600,"Winner",10000,32,"3/10/2016",58,"2016","$ 10"
"FJ",7253,"Katrina",7400,"Winner",0,32,"3/9/2016",61,"2016","$ 0"
"FJ",7252,"Annie",22300,"Winner",20000,32,"3/8/2016",55,"2016","$ 20"
"FJ",7251,"Brent",24789,"Winner",20000,32,"3/7/2016",57,"2016","$ 20"
"FJ",7250,"Natasha",14200,"Winner",10000,32,"3/4/2016",61,"2016","$ 10"
"FJ",7249,"Rachel",25199,"Winner",20000,32,"3/3/2016",61,"2016","$ 20"
"FJ",7248,"Rachel",12800,"Winner",10000,32,"3/2/2016",61,"2016","$ 10"
"FJ",7247,"Rachel",4700,"Winner",0,32,"3/1/2016",58,"2016","$ 0"
"FJ",7246,"David",28000,"Winner",20000,32,"2/29/2016",60,"2016","$ 20"
"FJ",7245,"David",27000,"Winner",20000,32,"2/26/2016",61,"2016","$ 20"
"FJ",7244,"Chris",25800,"Winner",20000,32,"2/25/2016",61,"2016","$ 20"
"FJ",7243,"Jill",26400,"Winner",20000,32,"2/24/2016",58,"2016","$ 20"
"FJ",7242,"Ben",23200,"Winner",20000,32,"2/23/2016",61,"2016","$ 20"
"FJ",7241,"Tim",24401,"Winner",20000,32,"2/22/2016",61,"2016","$ 20"
"FJ",7240,"Tim",19100,"Winner",10000,32,"2/19/2016",61,"2016","$ 10"
"FJ",7239,"Tim",16900,"Winner",10000,32,"2/18/2016",61,"2016","$ 10"
"FJ",7238,"Tim",46599,"Winner",40000,32,"2/17/2016",61,"2016","$ 40"
"FJ",7237,"Chris",25201,"Winner",20000,32,"2/16/2016",58,"2016","$ 20"
"FJ",7236,"Chris",9399,"Winner",0,32,"2/15/2016",52,"2016","$ 0"
"FJ",7235,"Sam",17200,"Winner",10000,32,"2/12/2016",58,"2016","$ 10"
"FJ",7234,"Sarah",22001,"Winner",20000,32,"2/11/2016",57,"2016","$ 20"
"FJ",7233,"Sarah",35601,"Winner",30000,32,"2/10/2016",61,"2016","$ 30"
"FJ",7232,"Sam",18201,"Winner",10000,32,"2/9/2016",59,"2016","$ 10"
"FJ",7231,"Niki",24900,"Winner",20000,32,"2/8/2016",56,"2016","$ 20"
"FJ",7230,"Niki",24400,"Winner",20000,32,"2/5/2016",61,"2016","$ 20"
"FJ",7229,"Gus",22222,"Winner",20000,32,"2/4/2016",61,"2016","$ 20"
"FJ",7228,"Sam",14401,"Winner",10000,32,"2/3/2016",61,"2016","$ 10"
"FJ",7227,"Emily",17600,"Winner",10000,32,"2/2/2016",61,"2016","$ 10"
"FJ",7226,"Emily",8999,"Winner",0,32,"2/1/2016",61,"2016","$ 0"
"FJ",7225,"Chris",18399,"Winner",10000,32,"1/29/2016",61,"2016","$ 10"
"FJ",7224,"Mara",16801,"Winner",10000,32,"1/28/2016",60,"2016","$ 10"
"FJ",7223,"Fred",16100,"Winner",10000,32,"1/27/2016",59,"2016","$ 10"
"FJ",7222,"Fred",13300,"Winner",10000,32,"1/26/2016",61,"2016","$ 10"
"FJ",7221,"Fred",20300,"Winner",20000,32,"1/25/2016",60,"2016","$ 20"
"FJ",7220,"Fred",16000,"Winner",10000,32,"1/22/2016",58,"2016","$ 10"
"FJ",7219,"Kyle",17201,"Winner",10000,32,"1/21/2016",58,"2016","$ 10"
"FJ",7218,"Kyle",23600,"Winner",20000,32,"1/20/2016",61,"2016","$ 20"
"FJ",7217,"Kyle",4399,"Winner",0,32,"1/19/2016",55,"2016","$ 0"
"FJ",7216,"Mike",0,"Winner",0,32,"1/18/2016",58,"2016","$ 0"
"FJ",7215,"Mike",20801,"Winner",20000,32,"1/15/2016",57,"2016","$ 20"
"FJ",7214,"Amelia",6000,"Winner",0,32,"1/14/2016",56,"2016","$ 0"
"FJ",7213,"Amelia",15800,"Winner",10000,32,"1/13/2016",59,"2016","$ 10"
"FJ",7212,"Amelia",21200,"Winner",20000,32,"1/12/2016",59,"2016","$ 20"
"FJ",7211,"Adam",23601,"Winner",20000,32,"1/11/2016",57,"2016","$ 20"
"FJ",7210,"Adam",18801,"Winner",10000,32,"1/8/2016",59,"2016","$ 10"
"FJ",7209,"Steve",10399,"Winner",10000,32,"1/7/2016",57,"2016","$ 10"
"FJ",7208,"Steve",24001,"Winner",20000,32,"1/6/2016",61,"2016","$ 20"
"FJ",7207,"Steve",24401,"Winner",20000,32,"1/5/2016",61,"2016","$ 20"
"FJ",7206,"Terry",14801,"Winner",10000,32,"1/4/2016",56,"2016","$ 10"
"FJ",7205,"Ashley",30801,"Winner",30000,32,"1/1/2016",61,"2016","$ 30"
"FJ",7204,"Ashley",21601,"Winner",20000,32,"12/31/2015",55,"2015","$ 20"
"FJ",7203,"Johnny",13000,"Winner",10000,32,"12/30/2015",55,"2015","$ 10"
"FJ",7202,"Camille",2799,"Winner",0,32,"12/29/2015",54,"2015","$ 0"
"FJ",7201,"Patricia",16401,"Winner",10000,32,"12/28/2015",55,"2015","$ 10"
"FJ",7200,"Dee",19001,"Winner",10000,32,"12/25/2015",61,"2015","$ 10"
"FJ",7199,"Markus",15300,"Winner",10000,32,"12/24/2015",56,"2015","$ 10"
"FJ",7198,"Chandreyi",34401,"Winner",30000,32,"12/23/2015",59,"2015","$ 30"
"FJ",7197,"Theresa",21599,"Winner",20000,32,"12/22/2015",54,"2015","$ 20"
"FJ",7196,"Liz",20001,"Winner",20000,32,"12/21/2015",58,"2015","$ 20"
"FJ",7195,"Claudia",21200,"Winner",20000,32,"12/18/2015",61,"2015","$ 20"
"FJ",7194,"Claudia",7800,"Winner",0,32,"12/17/2015",57,"2015","$ 0"
"FJ",7193,"Tiombi",18900,"Winner",10000,32,"12/16/2015",61,"2015","$ 10"
"FJ",7192,"Tiombi",14200,"Winner",10000,32,"12/15/2015",55,"2015","$ 10"
"FJ",7191,"Sam",12500,"Winner",10000,32,"12/14/2015",54,"2015","$ 10"
"FJ",7190,"Katie",13000,"Winner",10000,32,"12/11/2015",55,"2015","$ 10"
"FJ",7189,"Alex",23100,"Winner",20000,32,"12/10/2015",61,"2015","$ 20"
"FJ",7188,"Alex",25201,"Winner",20000,32,"12/9/2015",61,"2015","$ 20"
"FJ",7187,"Alex",15100,"Winner",10000,32,"12/8/2015",60,"2015","$ 10"
"FJ",7186,"Liz",16401,"Winner",10000,32,"12/7/2015",59,"2015","$ 10"
"FJ",7185,"Jon",13600,"Winner",10000,32,"12/4/2015",59,"2015","$ 10"
"FJ",7184,"Kelly",6700,"Winner",0,32,"12/3/2015",54,"2015","$ 0"
"FJ",7183,"Joyce",12801,"Winner",10000,32,"12/2/2015",55,"2015","$ 10"
"FJ",7182,"Joyce",18401,"Winner",10000,32,"12/1/2015",57,"2015","$ 10"
"FJ",7181,"Joyce",8201,"Winner",0,32,"11/30/2015",52,"2015","$ 0"
"FJ",7180,"Rob",22800,"Winner",20000,32,"11/27/2015",60,"2015","$ 20"
"FJ",7179,"Rob",20800,"Winner",20000,32,"11/26/2015",53,"2015","$ 20"
"FJ",7178,"Ricky",17199,"Winner",10000,32,"11/25/2015",56,"2015","$ 10"
"FJ",7177,"Julie",20000,"Winner",20000,32,"11/24/2015",58,"2015","$ 20"
"FJ",7176,"Laura",18401,"Winner",10000,32,"11/23/2015",55,"2015","$ 10"
"FJ",7175,"Alex",18700,"Winner",10000,32,"11/20/2015",61,"2015","$ 10"
"FJ",7174,"Alex",29600,"Winner",20000,32,"11/19/2015",61,"2015","$ 20"
"FJ",7173,"Matt",28400,"Winner",20000,32,"11/18/2015",61,"2015","$ 20"
"FJ",7172,"Alex",28200,"Winner",20000,32,"11/17/2015",61,"2015","$ 20"
"FJ",7171,"Kerry",12800,"Winner",10000,32,"11/16/2015",61,"2015","$ 10"
"FJ",7170,"Alex",26657,"Winner",20000,32,"11/13/2015",61,"2015","$ 20"
"FJ",7169,"Kerry",22000,"Winner",20000,32,"11/12/2015",61,"2015","$ 20"
"FJ",7168,"Matt",24898,"Winner",20000,32,"11/11/2015",61,"2015","$ 20"
"FJ",7167,"Brennan",18000,"Winner",10000,32,"11/10/2015",61,"2015","$ 10"
"FJ",7166,"Catherine",17600,"Winner",10000,32,"11/9/2015",61,"2015","$ 10"
"FJ",7165,"Laura",18401,"Winner",10000,32,"11/6/2015",57,"2015","$ 10"
"FJ",7164,"Mike",20801,"Winner",20000,32,"11/5/2015",59,"2015","$ 20"
"FJ",7163,"Sam",27601,"Winner",20000,32,"11/4/2015",58,"2015","$ 20"
"FJ",7162,"Ryan",28801,"Winner",20000,32,"11/3/2015",57,"2015","$ 20"
"FJ",7161,"Marcus",14399,"Winner",10000,32,"11/2/2015",59,"2015","$ 10"
"FJ",7160,"Katie",5000,"Winner",0,32,"10/30/2015",58,"2015","$ 0"
"FJ",7159,"Nikki",16001,"Winner",10000,32,"10/29/2015",54,"2015","$ 10"
"FJ",7158,"Nikki",14801,"Winner",10000,32,"10/28/2015",61,"2015","$ 10"
"FJ",7157,"Sean",23300,"Winner",20000,32,"10/27/2015",59,"2015","$ 20"
"FJ",7156,"Sean",29101,"Winner",20000,32,"10/26/2015",60,"2015","$ 20"
"FJ",7155,"Sean",19199,"Winner",10000,32,"10/23/2015",59,"2015","$ 10"
"FJ",7154,"Dennis",27100,"Winner",20000,32,"10/22/2015",60,"2015","$ 20"
"FJ",7153,"Dennis",31999,"Winner",30000,32,"10/21/2015",61,"2015","$ 30"
"FJ",7152,"Robert",25500,"Winner",20000,32,"10/20/2015",59,"2015","$ 20"
"FJ",7151,"Dean",18700,"Winner",10000,32,"10/19/2015",54,"2015","$ 10"
"FJ",7150,"Josh!",13599,"Winner",10000,32,"10/16/2015",59,"2015","$ 10"
"FJ",7149,"Josh!",21201,"Winner",20000,32,"10/15/2015",56,"2015","$ 20"
"FJ",7148,"Michael",15201,"Winner",10000,32,"10/14/2015",55,"2015","$ 10"
"FJ",7147,"Matt",21201,"Winner",20000,32,"10/13/2015",61,"2015","$ 20"
"FJ",7146,"Matt",51000,"Winner",50000,32,"10/12/2015",58,"2015","$ 50"
"FJ",7145,"Matt",50000,"Winner",50000,32,"10/9/2015",56,"2015","$ 50"
"FJ",7144,"Matt",40000,"Winner",40000,32,"10/8/2015",59,"2015","$ 40"
"FJ",7143,"Matt",18801,"Winner",10000,32,"10/7/2015",56,"2015","$ 10"
"FJ",7142,"Matt",40009,"Winner",40000,32,"10/6/2015",61,"2015","$ 40"
"FJ",7141,"Matt",24200,"Winner",20000,32,"10/5/2015",61,"2015","$ 20"
"FJ",7140,"Matt",26000,"Winner",20000,32,"10/2/2015",56,"2015","$ 20"
"FJ",7139,"Matt",34401,"Winner",30000,32,"10/1/2015",61,"2015","$ 30"
"FJ",7138,"Matt",24800,"Winner",20000,32,"9/30/2015",61,"2015","$ 20"
"FJ",7137,"Matt",30000,"Winner",30000,32,"9/29/2015",61,"2015","$ 30"
"FJ",7136,"Matt",30000,"Winner",30000,32,"9/28/2015",61,"2015","$ 30"
"FJ",7135,"Matt",21200,"Winner",20000,32,"9/25/2015",61,"2015","$ 20"
"FJ",7134,"Dylan",5200,"Winner",0,32,"9/24/2015",55,"2015","$ 0"
"FJ",7133,"Dylan",19200,"Winner",10000,32,"9/23/2015",55,"2015","$ 10"
"FJ",7132,"Dylan",5399,"Winner",0,32,"9/22/2015",58,"2015","$ 0"
"FJ",7131,"Natalie",21201,"Winner",20000,32,"9/21/2015",58,"2015","$ 20"
"FJ",7130,"Natalie",23200,"Winner",20000,32,"9/18/2015",57,"2015","$ 20"
"FJ",7129,"Natalie",13200,"Winner",10000,32,"9/17/2015",55,"2015","$ 10"
"FJ",7128,"Audrey",7600,"Winner",0,32,"9/16/2015",52,"2015","$ 0"
"FJ",7127,"Audrey",25400,"Winner",20000,32,"9/15/2015",56,"2015","$ 20"
"FJ",7126,"Ed",17200,"Winner",10000,32,"9/14/2015",61,"2015","$ 10"
"FJ",7125,"Tara",17500,"Winner",10000,31,"7/31/2015",61,"2015","$ 10"
"FJ",7124,"Andy",20200,"Winner",20000,31,"7/30/2015",61,"2015","$ 20"
"FJ",7123,"Colby",200,"Winner",0,31,"7/29/2015",61,"2015","$ 0"
"FJ",7122,"Jonathan",20200,"Winner",20000,31,"7/28/2015",58,"2015","$ 20"
"FJ",7121,"Suzanne",9500,"Winner",0,31,"7/27/2015",61,"2015","$ 0"
"FJ",7120,"Scott",14600,"Winner",10000,31,"7/24/2015",61,"2015","$ 10"
"FJ",7119,"Scott",20001,"Winner",20000,31,"7/23/2015",61,"2015","$ 20"
"FJ",7118,"Scott",18000,"Winner",10000,31,"7/22/2015",56,"2015","$ 10"
"FJ",7117,"Scott",26400,"Winner",20000,31,"7/21/2015",61,"2015","$ 20"
"FJ",7116,"Scott",29001,"Winner",20000,31,"7/20/2015",58,"2015","$ 20"
"FJ",7115,"Jennifer",17800,"Winner",10000,31,"7/17/2015",57,"2015","$ 10"
"FJ",7114,"Jennifer",19200,"Winner",10000,31,"7/16/2015",55,"2015","$ 10"
"FJ",7113,"Ben",16399,"Winner",10000,31,"7/15/2015",58,"2015","$ 10"
"FJ",7112,"Ben",26801,"Winner",20000,31,"7/14/2015",61,"2015","$ 20"
"FJ",7111,"Phil",22600,"Winner",20000,31,"7/13/2015",61,"2015","$ 20"
"FJ",7110,"H.B.",23201,"Winner",20000,31,"7/10/2015",57,"2015","$ 20"
"FJ",7109,"Kathy",8401,"Winner",0,31,"7/9/2015",55,"2015","$ 0"
"FJ",7108,"Jenny",22001,"Winner",20000,31,"7/8/2015",57,"2015","$ 20"
"FJ",7107,"Sawyer",11590,"Winner",10000,31,"7/7/2015",59,"2015","$ 10"
"FJ",7106,"Jess",17801,"Winner",10000,31,"7/6/2015",61,"2015","$ 10"
"FJ",7105,"Hilary",6400,"Winner",0,31,"7/3/2015",60,"2015","$ 0"
"FJ",7104,"Jon",15599,"Winner",10000,31,"7/2/2015",59,"2015","$ 10"
"FJ",7103,"Alex",26000,"Winner",20000,31,"7/1/2015",61,"2015","$ 20"
"FJ",7102,"Brandon",23400,"Winner",20000,31,"6/30/2015",61,"2015","$ 20"
"FJ",7101,"Brandon",15388,"Winner",10000,31,"6/29/2015",59,"2015","$ 10"
"FJ",7100,"Ankoor",16401,"Winner",10000,31,"6/26/2015",57,"2015","$ 10"
"FJ",7099,"Matt",10700,"Winner",10000,31,"6/25/2015",54,"2015","$ 10"
"FJ",7098,"Matt",22200,"Winner",20000,31,"6/24/2015",60,"2015","$ 20"
"FJ",7097,"Matt",13800,"Winner",10000,31,"6/23/2015",59,"2015","$ 10"
"FJ",7096,"Sacha",19600,"Winner",10000,31,"6/22/2015",58,"2015","$ 10"
"FJ",7095,"Brennan",24001,"Winner",20000,31,"6/19/2015",59,"2015","$ 20"
"FJ",7094,"Brennan",17201,"Winner",10000,31,"6/18/2015",60,"2015","$ 10"
"FJ",7093,"Brennan",28000,"Winner",20000,31,"6/17/2015",59,"2015","$ 20"
"FJ",7092,"Brennan",30001,"Winner",30000,31,"6/16/2015",61,"2015","$ 30"
"FJ",7091,"Brennan",27201,"Winner",20000,31,"6/15/2015",61,"2015","$ 20"
"FJ",7090,"Darren",15200,"Winner",10000,31,"6/12/2015",61,"2015","$ 10"
"FJ",7089,"Darren",25800,"Winner",20000,31,"6/11/2015",57,"2015","$ 20"
"FJ",7088,"Darren",22000,"Winner",20000,31,"6/10/2015",60,"2015","$ 20"
"FJ",7087,"Phil",23600,"Winner",20000,31,"6/9/2015",59,"2015","$ 20"
"FJ",7086,"Chris",19700,"Winner",10000,31,"6/8/2015",60,"2015","$ 10"
"FJ",7085,"Chris",15900,"Winner",10000,31,"6/5/2015",60,"2015","$ 10"
"FJ",7084,"Addison",24400,"Winner",20000,31,"6/4/2015",59,"2015","$ 20"
"FJ",7083,"Jami",11000,"Winner",10000,31,"6/3/2015",59,"2015","$ 10"
"FJ",7082,"Jacob",17201,"Winner",10000,31,"6/2/2015",61,"2015","$ 10"
"FJ",7081,"Dan",27999,"Winner",20000,31,"6/1/2015",60,"2015","$ 20"
"FJ",7080,"Dan",14401,"Winner",10000,31,"5/29/2015",57,"2015","$ 10"
"FJ",7079,"Dan",39999,"Winner",30000,31,"5/28/2015",61,"2015","$ 30"
"FJ",7078,"Dan",18000,"Winner",10000,31,"5/27/2015",58,"2015","$ 10"
"FJ",7077,"Dan",27599,"Winner",20000,31,"5/26/2015",58,"2015","$ 20"
"FJ",7076,"Choyon",14000,"Winner",10000,31,"5/25/2015",58,"2015","$ 10"
"FJ",7075,"Choyon",18900,"Winner",10000,31,"5/22/2015",60,"2015","$ 10"
"FJ",7074,"Choyon",23800,"Winner",20000,31,"5/21/2015",58,"2015","$ 20"
"FJ",7073,"Andrew",24200,"Winner",20000,31,"5/20/2015",57,"2015","$ 20"
"FJ",7072,"Andrew",26400,"Winner",20000,31,"5/19/2015",56,"2015","$ 20"
"FJ",7071,"Andrew",6400,"Winner",0,31,"5/18/2015",57,"2015","$ 0"
"FJ",7070,"Penn",13800,"Winner",10000,31,"5/15/2015",52,"2015","$ 10"
"FJ",7069,"Bellamy",22800,"Winner",20000,31,"5/14/2015",55,"2015","$ 20"
"FJ",7068,"John",42900,"Winner",40000,31,"5/13/2015",55,"2015","$ 40"
"FJ",7067,"Aaron",8399,"Winner",0,31,"5/12/2015",52,"2015","$ 0"
"FJ",7066,"Neil",29600,"Winner",20000,31,"5/11/2015",53,"2015","$ 20"
"FJ",7065,"Andrew",30800,"Winner",30000,31,"5/8/2015",61,"2015","$ 30"
"FJ",7064,"Andrew",8799,"Winner",0,31,"5/7/2015",58,"2015","$ 0"
"FJ",7063,"Scott",19050,"Winner",10000,31,"5/6/2015",58,"2015","$ 10"
"FJ",7062,"Scott",21150,"Winner",20000,31,"5/5/2015",61,"2015","$ 20"
"FJ",7061,"Scott",22505,"Winner",20000,31,"5/4/2015",61,"2015","$ 20"
"FJ",7060,"Greg",29601,"Winner",20000,31,"5/1/2015",55,"2015","$ 20"
"FJ",7059,"Greg",17600,"Winner",10000,31,"4/30/2015",61,"2015","$ 10"
"FJ",7058,"Greg",25000,"Winner",20000,31,"4/29/2015",60,"2015","$ 20"
"FJ",7057,"Greg",28400,"Winner",20000,31,"4/28/2015",59,"2015","$ 20"
"FJ",7056,"Greg",19199,"Winner",10000,31,"4/27/2015",61,"2015","$ 10"
"FJ",7055,"Greg",35200,"Winner",30000,31,"4/24/2015",59,"2015","$ 30"
"FJ",7054,"Greg",25401,"Winner",20000,31,"4/23/2015",61,"2015","$ 20"
"FJ",7053,"Michael",18001,"Winner",10000,31,"4/22/2015",60,"2015","$ 10"
"FJ",7052,"Michael",15601,"Winner",10000,31,"4/21/2015",58,"2015","$ 10"
"FJ",7051,"Todd",26401,"Winner",20000,31,"4/20/2015",59,"2015","$ 20"
"FJ",7050,"Alex",20401,"Winner",20000,31,"4/17/2015",59,"2015","$ 20"
"FJ",7049,"Alex",20000,"Winner",20000,31,"4/16/2015",56,"2015","$ 20"
"FJ",7048,"Alex",37201,"Winner",30000,31,"4/15/2015",57,"2015","$ 30"
"FJ",7047,"Alex",22600,"Winner",20000,31,"4/14/2015",61,"2015","$ 20"
"FJ",7046,"Alex",26400,"Winner",20000,31,"4/13/2015",61,"2015","$ 20"
"FJ",7045,"Alex",23200,"Winner",20000,31,"4/10/2015",57,"2015","$ 20"
"FJ",7044,"Chris",30801,"Winner",30000,31,"4/9/2015",61,"2015","$ 30"
"FJ",7043,"Kerry",20000,"Winner",20000,31,"4/8/2015",60,"2015","$ 20"
"FJ",7042,"Kerry",36998,"Winner",30000,31,"4/7/2015",61,"2015","$ 30"
"FJ",7041,"Kerry",23600,"Winner",20000,31,"4/6/2015",61,"2015","$ 20"
"FJ",7040,"Kerry",23198,"Winner",20000,31,"4/3/2015",57,"2015","$ 20"
"FJ",7039,"Kerry",23601,"Winner",20000,31,"4/2/2015",60,"2015","$ 20"
"FJ",7038,"Kerry",19201,"Winner",10000,31,"4/1/2015",61,"2015","$ 10"
"FJ",7037,"Michael",57198,"Winner",50000,31,"3/31/2015",56,"2015","$ 50"
"FJ",7036,"Michael",26401,"Winner",20000,31,"3/30/2015",60,"2015","$ 20"
"FJ",7035,"Michael",12401,"Winner",10000,31,"3/27/2015",61,"2015","$ 10"
"FJ",7034,"Jacqueline",10801,"Winner",10000,31,"3/26/2015",59,"2015","$ 10"
"FJ",7033,"Jacqueline",23300,"Winner",20000,31,"3/25/2015",61,"2015","$ 20"
"FJ",7032,"Gautam",24401,"Winner",20000,31,"3/24/2015",57,"2015","$ 20"
"FJ",7031,"Alex",13401,"Winner",10000,31,"3/23/2015",59,"2015","$ 10"
"FJ",7030,"Alex",13500,"Winner",10000,31,"3/20/2015",59,"2015","$ 10"
"FJ",7029,"Gina",11000,"Winner",10000,31,"3/19/2015",59,"2015","$ 10"
"FJ",7028,"Andrea",18605,"Winner",10000,31,"3/18/2015",55,"2015","$ 10"
"FJ",7027,"Kristin",13199,"Winner",10000,31,"3/17/2015",60,"2015","$ 10"
"FJ",7026,"Kristin",28200,"Winner",20000,31,"3/16/2015",60,"2015","$ 20"
"FJ",7025,"Kristin",21201,"Winner",20000,31,"3/13/2015",61,"2015","$ 20"
"FJ",7024,"Kristin",6800,"Winner",0,31,"3/12/2015",54,"2015","$ 0"
"FJ",7023,"Kristin",24801,"Winner",20000,31,"3/11/2015",61,"2015","$ 20"
"FJ",7022,"Penny",22400,"Winner",20000,31,"3/10/2015",57,"2015","$ 20"
"FJ",7021,"Jen",19700,"Winner",10000,31,"3/9/2015",56,"2015","$ 10"
"FJ",7020,"Rachael",21500,"Winner",20000,31,"3/6/2015",60,"2015","$ 20"
"FJ",7019,"Laura",22000,"Winner",20000,31,"3/5/2015",61,"2015","$ 20"
"FJ",7018,"Laura",11400,"Winner",10000,31,"3/4/2015",60,"2015","$ 10"
"FJ",7017,"Alvin",32100,"Winner",30000,31,"3/3/2015",61,"2015","$ 30"
"FJ",7016,"Thomas",25601,"Winner",20000,31,"3/2/2015",61,"2015","$ 20"
"FJ",7015,"Jose",22001,"Winner",20000,31,"2/27/2015",58,"2015","$ 20"
"FJ",7014,"Jose",16401,"Winner",10000,31,"2/26/2015",61,"2015","$ 10"
"FJ",7013,"Laura",8799,"Winner",0,31,"2/25/2015",57,"2015","$ 0"
"FJ",7012,"Dava-Leigh",20000,"Winner",20000,31,"2/24/2015",58,"2015","$ 20"
"FJ",7011,"Dava-Leigh",10001,"Winner",10000,31,"2/23/2015",55,"2015","$ 10"
"FJ",7010,"Dava-Leigh",1500,"Winner",0,31,"2/20/2015",58,"2015","$ 0"
"FJ",7009,"Christina",15200,"Winner",10000,31,"2/19/2015",58,"2015","$ 10"
"FJ",7008,"Christina",21600,"Winner",20000,31,"2/18/2015",61,"2015","$ 20"
"FJ",7007,"Stephanie",21199,"Winner",20000,31,"2/17/2015",61,"2015","$ 20"
"FJ",7006,"Andy",1599,"Winner",0,31,"2/16/2015",59,"2015","$ 0"
"FJ",7005,"Jennifer",6400,"Winner",0,31,"2/13/2015",61,"2015","$ 0"
"FJ",7004,"Jennifer",22400,"Winner",20000,31,"2/12/2015",61,"2015","$ 20"
"FJ",7003,"Cathy",15800,"Winner",10000,31,"2/11/2015",61,"2015","$ 10"
"FJ",7002,"Jennifer",14400,"Winner",10000,31,"2/10/2015",61,"2015","$ 10"
"FJ",7001,"Adam",18500,"Winner",10000,31,"2/9/2015",61,"2015","$ 10"
"FJ",7000,"Adam",18001,"Winner",10000,31,"2/6/2015",61,"2015","$ 10"
"FJ",6999,"Jennifer",18800,"Winner",10000,31,"2/5/2015",61,"2015","$ 10"
"FJ",6998,"Eric",17800,"Winner",10000,31,"2/4/2015",61,"2015","$ 10"
"FJ",6997,"Lydia",13400,"Winner",10000,31,"2/3/2015",61,"2015","$ 10"
"FJ",6996,"Colin",21200,"Winner",20000,31,"2/2/2015",61,"2015","$ 20"
"FJ",6995,"Karen",26000,"Winner",20000,31,"1/30/2015",59,"2015","$ 20"
"FJ",6994,"Karen",23600,"Winner",20000,31,"1/29/2015",61,"2015","$ 20"
"FJ",6993,"Marissa",9400,"Winner",0,31,"1/28/2015",58,"2015","$ 0"
"FJ",6992,"Christine",14000,"Winner",10000,31,"1/27/2015",58,"2015","$ 10"
"FJ",6991,"Christine",27401,"Winner",20000,31,"1/26/2015",59,"2015","$ 20"
"FJ",6990,"Brad",16001,"Winner",10000,31,"1/23/2015",58,"2015","$ 10"
"FJ",6989,"Will",3599,"Winner",0,31,"1/22/2015",55,"2015","$ 0"
"FJ",6988,"Will",19600,"Winner",10000,31,"1/21/2015",58,"2015","$ 10"
"FJ",6987,"Daniel",12000,"Winner",10000,31,"1/20/2015",55,"2015","$ 10"
"FJ",6986,"Nicholas",12800,"Winner",10000,31,"1/19/2015",61,"2015","$ 10"
"FJ",6985,"Nicholas",6800,"Winner",0,31,"1/16/2015",54,"2015","$ 0"
"FJ",6984,"Amanda",30401,"Winner",30000,31,"1/15/2015",60,"2015","$ 30"
"FJ",6983,"John",19500,"Winner",10000,31,"1/14/2015",61,"2015","$ 10"
"FJ",6982,"John",11000,"Winner",10000,31,"1/13/2015",54,"2015","$ 10"
"FJ",6981,"John",16400,"Winner",10000,31,"1/12/2015",61,"2015","$ 10"
"FJ",6980,"John",30000,"Winner",30000,31,"1/9/2015",58,"2015","$ 30"
"FJ",6979,"John",27600,"Winner",20000,31,"1/8/2015",59,"2015","$ 20"
"FJ",6978,"Elliot",15000,"Winner",10000,31,"1/7/2015",57,"2015","$ 10"
"FJ",6977,"Elliot",20799,"Winner",20000,31,"1/6/2015",54,"2015","$ 20"
"FJ",6976,"Elliot",11000,"Winner",10000,31,"1/5/2015",56,"2015","$ 10"
"FJ",6975,"Elliot",18201,"Winner",10000,31,"1/2/2015",61,"2015","$ 10"
"FJ",6974,"Vaughn",24801,"Winner",20000,31,"1/1/2015",59,"2015","$ 20"
"FJ",6973,"Vaughn",11800,"Winner",10000,31,"12/31/2014",55,"2014","$ 10"
"FJ",6972,"Vaughn",26401,"Winner",20000,31,"12/30/2014",60,"2014","$ 20"
