show_num,round_code,contestant,score,num_right,num_ddright,num_wrong,num_ddwrong,finish
3246,DJ,Judie,5800,14,0,1,0,Second
3246,DJ,Dave,3600,15,0,4,0,Third
3246,FJ,Tammy,11601,19,2,3,1,Winner
3246,FJ,Judie,10801,14,0,1,0,Second
3246,FJ,Dave,7200,15,0,4,0,Third
3245,J,Diane,900,11,0,4,2,Third
3245,J,Tammy,1800,16,0,4,0,Winner
3245,J,Tim,3100,21,0,8,1,Second
3245,DJ,Diane,400,11,0,4,2,Third
3245,DJ,Tammy,4000,16,0,4,0,Winner
3245,DJ,Tim,3900,21,0,8,1,Second
3245,FJ,Diane,800,11,0,4,2,Third
3245,FJ,Tammy,7801,16,0,4,0,Winner
3245,FJ,Tim,7000,21,0,8,1,Second
3244,J,Diane,700,13,1,2,0,Winner
3244,J,Walter,2900,23,1,2,0,Second
3244,J,Elizabeth,1300,15,0,1,1,Third
3244,DJ,Diane,5700,13,1,2,0,Winner
3244,DJ,Walter,9200,23,1,2,0,Second
3244,DJ,Elizabeth,4700,15,0,1,1,Third
3244,FJ,Diane,11400,13,1,2,0,Winner
3244,FJ,Walter,6999,23,1,2,0,Second
3244,FJ,Elizabeth,4700,15,0,1,1,Third
3243,J,Melizza,1700,17,1,3,0,Second
3243,J,Diane,1100,21,2,4,0,Winner
3243,J,David,3100,15,0,3,0,Third
3243,DJ,Melizza,6500,17,1,3,0,Second
3243,DJ,Diane,10200,21,2,4,0,Winner
3243,DJ,David,3700,15,0,3,0,Third
3243,FJ,Melizza,5500,17,1,3,0,Second
3243,FJ,Diane,13000,21,2,4,0,Winner
3243,FJ,David,100,15,0,3,0,Third
3242,J,Melizza,2300,18,1,2,0,Winner
3242,J,Judy,2000,16,1,3,1,Third
3242,J,Miles,1700,20,0,4,0,Second
3242,DJ,Melizza,7500,18,1,2,0,Winner
3242,DJ,Judy,5800,16,1,3,1,Third
3242,DJ,Miles,7300,20,0,4,0,Second
3242,FJ,Melizza,399,18,1,2,0,Winner
3242,FJ,Judy,0,16,1,3,1,Third
3242,FJ,Miles,300,20,0,4,0,Second
3241,J,Melizza,2300,13,1,3,0,Winner
3241,J,Margaret,-100,12,1,7,0,Second
3241,J,Alex,500,8,0,4,1,Third
3241,DJ,Melizza,5500,13,1,3,0,Winner
3241,DJ,Margaret,1100,12,1,7,0,Second
3241,DJ,Alex,400,8,0,4,1,Third
3241,FJ,Melizza,6500,13,1,3,0,Winner
3241,FJ,Margaret,100,12,1,7,0,Second
3241,FJ,Alex,0,8,0,4,1,Third
3240,J,Melizza,2100,21,1,0,0,Winner
3240,J,Diane,600,8,0,3,1,Third
3240,J,Roger,2400,19,0,3,1,Second
3240,DJ,Melizza,10300,21,1,0,0,Winner
3240,DJ,Diane,600,8,0,3,1,Third
3240,DJ,Roger,4500,19,0,3,1,Second
3240,FJ,Melizza,10800,21,1,0,0,Winner
3240,FJ,Diane,1199,8,0,3,1,Third
3240,FJ,Roger,9000,19,0,3,1,Second
3239,J,Jonathan,3400,19,1,5,2,Third
3239,J,Graham,4500,22,0,3,0,Second
3239,J,Melizza,700,10,0,2,0,Winner
3239,DJ,Jonathan,2900,19,1,5,2,Third
3239,DJ,Graham,5700,22,0,3,0,Second
3239,DJ,Melizza,4300,10,0,2,0,Winner
3239,FJ,Jonathan,99,19,1,5,2,Third
3239,FJ,Graham,2799,22,0,3,0,Second
3239,FJ,Melizza,5900,10,0,2,0,Winner
3238,J,Linda,900,16,0,4,1,Third
3238,J,Sheryl,-500,9,0,4,0,Second
3238,J,Jonathan,1800,17,1,4,1,Winner
3238,DJ,Linda,3300,16,0,4,1,Third
3238,DJ,Sheryl,1900,9,0,4,0,Second
3238,DJ,Jonathan,6600,17,1,4,1,Winner
3238,FJ,Linda,0,16,0,4,1,Third
3238,FJ,Sheryl,3301,9,0,4,0,Second
3238,FJ,Jonathan,6600,17,1,4,1,Winner
3237,J,Heather,1300,13,0,3,0,Second
3237,J,Linda,4000,29,1,1,1,Winner
3237,J,Chuck,3000,13,1,3,0,Third
3237,DJ,Heather,4100,13,0,3,0,Second
3237,DJ,Linda,11400,29,1,1,1,Winner
3237,DJ,Chuck,3600,13,1,3,0,Third
3237,FJ,Heather,7700,13,0,3,0,Second
3237,FJ,Linda,12000,29,1,1,1,Winner
3237,FJ,Chuck,3600,13,1,3,0,Third
3236,J,Carolyn,3900,21,1,3,0,Second
3236,J,Reed,1500,15,0,3,2,Third
3236,J,Heather,1500,15,0,1,0,Winner
3236,DJ,Carolyn,8400,21,1,3,0,Second
3236,DJ,Reed,2700,15,0,3,2,Third
3236,DJ,Heather,5500,15,0,1,0,Winner
3236,FJ,Carolyn,5800,21,1,3,0,Second
3236,FJ,Reed,100,15,0,3,2,Third
3236,FJ,Heather,10900,15,0,1,0,Winner
3235,J,Carolyn,3100,25,2,3,1,Winner
3235,J,Jordan,1700,14,0,3,0,Third
3235,J,Lawrence,2000,12,0,1,0,Second
3235,DJ,Carolyn,8300,25,2,3,1,Winner
3235,DJ,Jordan,3500,14,0,3,0,Third
3235,DJ,Lawrence,4400,12,0,1,0,Second
3235,FJ,Carolyn,7800,25,2,3,1,Winner
3235,FJ,Jordan,0,14,0,3,0,Third
3235,FJ,Lawrence,400,12,0,1,0,Second
3234,J,Carolyn,2100,19,0,5,0,Winner
3234,J,Liz,500,16,1,4,0,Third
3234,J,Tim,2700,13,1,1,0,Second
3234,DJ,Carolyn,4500,19,0,5,0,Winner
3234,DJ,Liz,6300,16,1,4,0,Third
3234,DJ,Tim,3900,13,1,1,0,Second
3234,FJ,Carolyn,9000,19,0,5,0,Winner
3234,FJ,Liz,3599,16,1,4,0,Third
3234,FJ,Tim,3800,13,1,1,0,Second
3233,J,Carolyn,2800,17,1,2,1,Winner
3233,J,Lorraine,3200,18,0,1,0,Third
3233,J,Bob,500,15,0,4,1,Second
3233,DJ,Carolyn,7000,17,1,2,1,Winner
3233,DJ,Lorraine,8200,18,0,1,0,Third
3233,DJ,Bob,4500,15,0,4,1,Second
3233,FJ,Carolyn,14000,17,1,2,1,Winner
3233,FJ,Lorraine,2200,18,0,1,0,Third
3233,FJ,Bob,4500,15,0,4,1,Second
3232,J,Barry,1300,11,0,3,1,Second
3232,J,Carolyn,1800,15,0,4,0,Winner
3232,J,Ben,1700,19,1,1,1,Third
3232,DJ,Barry,2300,11,0,3,1,Second
3232,DJ,Carolyn,4000,15,0,4,0,Winner
3232,DJ,Ben,6000,19,1,1,1,Third
3232,FJ,Barry,4599,11,0,3,1,Second
3232,FJ,Carolyn,8000,15,0,4,0,Winner
3232,FJ,Ben,4000,19,1,1,1,Third
3231,J,Barry,4100,17,0,0,0,Winner
3231,J,Jenny,2200,18,1,3,1,Third
3231,J,Dan,1200,16,1,4,0,Second
3231,DJ,Barry,6300,17,0,0,0,Winner
3231,DJ,Jenny,4100,18,1,3,1,Third
3231,DJ,Dan,5400,16,1,4,0,Second
3231,FJ,Barry,1800,17,0,0,0,Winner
3231,FJ,Jenny,0,18,1,3,1,Third
3231,FJ,Dan,100,16,1,4,0,Second
3230,J,Hans,1800,11,0,3,0,Third
3230,J,Barry,4500,21,2,1,0,Winner
3230,J,Marianne,1500,9,0,3,1,Second
3230,DJ,Hans,3600,11,0,3,0,Third
3230,DJ,Barry,6900,21,2,1,0,Winner
3230,DJ,Marianne,1400,9,0,3,1,Second
3230,FJ,Hans,600,11,0,3,0,Third
3230,FJ,Barry,6600,21,2,1,0,Winner
3230,FJ,Marianne,2800,9,0,3,1,Second
3229,J,Hans,2900,19,1,2,0,Winner
3229,J,Barry,3900,20,1,0,0,Second
3229,J,Faith,-100,16,1,4,0,Third
3229,DJ,Hans,6900,19,1,2,0,Winner
3229,DJ,Barry,9000,20,1,0,0,Second
3229,DJ,Faith,6300,16,1,4,0,Third
3229,FJ,Hans,4200,19,1,2,0,Winner
3229,FJ,Barry,4200,20,1,0,0,Second
3229,FJ,Faith,0,16,1,4,0,Third
3228,J,Sharona,2000,14,0,1,0,Second
3228,J,Hans,2000,17,1,1,1,Winner
3228,J,Colin,2500,18,0,7,1,Third
3228,DJ,Sharona,4400,14,0,1,0,Second
3228,DJ,Hans,7800,17,1,1,1,Winner
3228,DJ,Colin,700,18,0,7,1,Third
3228,FJ,Sharona,2000,14,0,1,0,Second
3228,FJ,Hans,6799,17,1,1,1,Winner
3228,FJ,Colin,0,18,0,7,1,Third
3227,J,Lance,2200,26,3,2,0,Winner
3227,J,Mary,2200,14,0,4,0,Second
3227,J,Dave,-200,7,0,3,0,Third
3227,DJ,Lance,10800,26,3,2,0,Winner
3227,DJ,Mary,4000,14,0,4,0,Second
3227,DJ,Dave,600,7,0,3,0,Third
3227,FJ,Lance,10800,26,3,2,0,Winner
3227,FJ,Mary,1978,14,0,4,0,Second
3227,FJ,Dave,200,7,0,3,0,Third
3226,J,Lance,3400,24,1,4,1,Winner
3226,J,Emily,600,9,0,0,0,Second
3226,J,John,1200,14,0,6,1,Third
3226,DJ,Lance,7200,24,1,4,1,Winner
3226,DJ,Emily,4600,9,0,0,0,Second
3226,DJ,John,1000,14,0,6,1,Third
3226,FJ,Lance,9201,24,1,4,1,Winner
3226,FJ,Emily,5200,9,0,0,0,Second
3226,FJ,John,2000,14,0,6,1,Third
3225,J,Lance,4000,26,1,1,0,Winner
3225,J,Catherine,1000,13,0,2,0,Third
3225,J,Fred,500,10,2,2,0,Second
3225,DJ,Lance,10000,26,1,1,0,Winner
3225,DJ,Catherine,5200,13,0,2,0,Third
3225,DJ,Fred,3600,10,2,2,0,Second
3225,FJ,Lance,10401,26,1,1,0,Winner
3225,FJ,Catherine,399,13,0,2,0,Third
3225,FJ,Fred,7200,10,2,2,0,Second
3224,J,Lance,2900,26,1,2,1,Winner
3224,J,Todd,600,18,0,5,0,Second
3224,J,Melissa,400,8,0,6,1,Third
3224,DJ,Lance,11300,26,1,2,1,Winner
3224,DJ,Todd,5000,18,0,5,0,Second
3224,DJ,Melissa,200,8,0,6,1,Third
3224,FJ,Lance,10300,26,1,2,1,Winner
3224,FJ,Todd,4000,18,0,5,0,Second
3224,FJ,Melissa,400,8,0,6,1,Third
3223,J,Anne,2700,15,1,2,0,Third
3223,J,Jenny,1700,13,0,3,1,Second
3223,J,Lance,3200,23,1,0,0,Winner
3223,DJ,Anne,4500,15,1,2,0,Third
3223,DJ,Jenny,3800,13,0,3,1,Second
3223,DJ,Lance,9800,23,1,0,0,Winner
3223,FJ,Anne,2500,15,1,2,0,Third
3223,FJ,Jenny,6200,13,0,3,1,Second
3223,FJ,Lance,10599,23,1,0,0,Winner
3222,J,Paul,4800,31,1,4,1,Second
3222,J,Bill,-100,6,0,3,0,Third
3222,J,Anne,2200,17,1,2,0,Winner
3222,DJ,Paul,10200,31,1,4,1,Second
3222,DJ,Bill,900,6,0,3,0,Third
3222,DJ,Anne,7600,17,1,2,0,Winner
3222,FJ,Paul,5199,31,1,4,1,Second
3222,FJ,Bill,0,6,0,3,0,Third
3222,FJ,Anne,13100,17,1,2,0,Winner
3221,J,Julie,2200,14,0,1,1,Second
3221,J,Faith,-500,11,0,3,0,Third
3221,J,Paul,2000,16,0,3,2,Winner
3221,DJ,Julie,4000,14,0,1,1,Second
3221,DJ,Faith,3700,11,0,3,0,Third
3221,DJ,Paul,5200,16,0,3,2,Winner
3221,FJ,Julie,8000,14,0,1,1,Second
3221,FJ,Faith,7400,11,0,3,0,Third
3221,FJ,Paul,8001,16,0,3,2,Winner
3220,J,Megan,2200,14,0,3,2,Third
3220,J,Marc,3200,17,0,1,0,Second
3220,J,Julie,2200,19,1,1,0,Winner
3220,DJ,Megan,1400,14,0,3,2,Third
3220,DJ,Marc,6000,17,0,1,0,Second
3220,DJ,Julie,6800,19,1,1,0,Winner
3220,FJ,Megan,1400,14,0,3,2,Third
3220,FJ,Marc,6900,17,0,1,0,Second
3220,FJ,Julie,12100,19,1,1,0,Winner
3219,J,David,1400,19,1,2,0,Second
3219,J,Ed,900,19,2,1,0,Third
3219,J,Megan,1400,10,0,5,0,Winner
3219,DJ,David,8400,19,1,2,0,Second
3219,DJ,Ed,7500,19,2,1,0,Third
3219,DJ,Megan,2800,10,0,5,0,Winner
3219,FJ,David,1600,19,1,2,0,Second
3219,FJ,Ed,0,19,2,1,0,Third
3219,FJ,Megan,2800,10,0,5,0,Winner
3218,J,David,2900,26,1,1,0,Winner
3218,J,Val,1600,12,0,1,1,Second
3218,J,John Allen,1800,13,0,2,1,Third
3218,DJ,David,13300,26,1,1,0,Winner
3218,DJ,Val,4200,12,0,1,1,Second
3218,DJ,John Allen,0,13,0,2,1,Third
3218,FJ,David,16000,26,1,1,0,Winner
3218,FJ,Val,8399,12,0,1,1,Second
3218,FJ,John Allen,0,13,0,2,1,Third
3217,J,David,3100,25,1,0,0,Winner
3217,J,Barbara,1500,10,0,2,1,Third
3217,J,Tom,3800,20,1,1,0,Second
3217,DJ,David,12500,25,1,0,0,Winner
3217,DJ,Barbara,2700,10,0,2,1,Third
3217,DJ,Tom,7400,20,1,1,0,Second
3217,FJ,David,15000,25,1,0,0,Winner
3217,FJ,Barbara,500,10,0,2,1,Third
3217,FJ,Tom,12501,20,1,1,0,Second
3216,J,David,2900,21,2,2,0,Winner
3216,J,Brannon,1700,12,0,2,0,Third
3216,J,Kathy,2700,18,1,2,0,Second
3216,DJ,David,9200,21,2,2,0,Winner
3216,DJ,Brannon,4100,12,0,2,0,Third
3216,DJ,Kathy,6100,18,1,2,0,Second
3216,FJ,David,12400,21,2,2,0,Winner
3216,FJ,Brannon,2,12,0,2,0,Third
3216,FJ,Kathy,9201,18,1,2,0,Second
3215,J,Blaine,1500,16,1,1,0,Second
3215,J,Kristine,3100,18,1,3,0,Third
3215,J,David,2300,18,1,0,0,Winner
3215,DJ,Blaine,6700,16,1,1,0,Second
3215,DJ,Kristine,3900,18,1,3,0,Third
3215,DJ,David,10500,18,1,0,0,Winner
3215,FJ,Blaine,5500,16,1,1,0,Second
3215,FJ,Kristine,4000,18,1,3,0,Third
3215,FJ,David,13500,18,1,0,0,Winner
3214,J,William,400,18,1,6,0,Third
3214,J,Susan,2300,17,0,3,1,Second
3214,J,Blaine,1700,16,1,2,0,Winner
3214,DJ,William,5600,18,1,6,0,Third
3214,DJ,Susan,5300,17,0,3,1,Second
3214,DJ,Blaine,5900,16,1,2,0,Winner
3214,FJ,William,5,18,1,6,0,Third
3214,FJ,Susan,10500,17,0,3,1,Second
3214,FJ,Blaine,11300,16,1,2,0,Winner
3213,J,William,2800,30,1,2,0,Winner
3213,J,Jolyn,1500,8,0,2,0,Third
3213,J,Rick,4400,21,2,0,0,Second
3213,DJ,William,14400,30,1,2,0,Winner
3213,DJ,Jolyn,1500,8,0,2,0,Third
3213,DJ,Rick,11600,21,2,0,0,Second
3213,FJ,William,4400,30,1,2,0,Winner
3213,FJ,Jolyn,0,8,0,2,0,Third
3213,FJ,Rick,3000,21,2,0,0,Second
3212,J,Mike,1800,19,1,3,1,Second
3212,J,Maya,600,5,0,0,0,Third
3212,J,William,4000,27,1,2,0,Winner
3212,DJ,Mike,7600,19,1,3,1,Second
3212,DJ,Maya,3400,5,0,0,0,Third
3212,DJ,William,10000,27,1,2,0,Winner
3212,FJ,Mike,1,19,1,3,1,Second
3212,FJ,Maya,1,5,0,0,0,Third
3212,FJ,William,2400,27,1,2,0,Winner
3211,J,Roxanne,2600,18,1,2,1,Second
3211,J,Mike,2900,24,1,3,0,Winner
3211,J,Marguerite,1400,10,0,1,0,Third
3211,DJ,Roxanne,6000,18,1,2,1,Second
3211,DJ,Mike,11900,24,1,3,0,Winner
3211,DJ,Marguerite,4200,10,0,1,0,Third
3211,FJ,Roxanne,12000,18,1,2,1,Second
3211,FJ,Mike,15300,24,1,3,0,Winner
3211,FJ,Marguerite,2499,10,0,1,0,Third
3210,J,Lore,2900,19,1,3,1,Second
3210,J,Mark,1700,15,1,5,0,Third
3210,J,Roxanne,3700,19,0,1,0,Winner
3210,DJ,Lore,6100,19,1,3,1,Second
3210,DJ,Mark,4100,15,1,5,0,Third
3210,DJ,Roxanne,7300,19,0,1,0,Winner
3210,FJ,Lore,11100,19,1,3,1,Second
3210,FJ,Mark,0,15,1,5,0,Third
3210,FJ,Roxanne,12200,19,0,1,0,Winner
3209,J,Dan,3700,30,1,2,1,Winner
3209,J,Lore,1800,13,0,2,0,Second
3209,J,Jeremy,2000,11,1,1,0,Third
3209,DJ,Dan,9200,30,1,2,1,Winner
3209,DJ,Lore,4600,13,0,2,0,Second
3209,DJ,Jeremy,4500,11,1,1,0,Third
3209,FJ,Dan,9200,30,1,2,1,Winner
3209,FJ,Lore,9200,13,0,2,0,Second
3209,FJ,Jeremy,9000,11,1,1,0,Third
3208,J,Dan,5800,29,2,0,0,Winner
3208,J,Graham,900,16,0,3,1,Second
3208,J,Julie,2900,11,0,1,0,Third
3208,DJ,Dan,13400,29,2,0,0,Winner
3208,DJ,Graham,4100,16,0,3,1,Second
3208,DJ,Julie,3900,11,0,1,0,Third
3208,FJ,Dan,9800,29,2,0,0,Winner
3208,FJ,Graham,8200,16,0,3,1,Second
3208,FJ,Julie,1983,11,0,1,0,Third
3207,J,Dan,4200,33,1,0,0,Winner
3207,J,Jeff,700,10,0,3,0,Third
3207,J,Sue,700,10,1,4,1,Second
3207,DJ,Dan,15400,33,1,0,0,Winner
3207,DJ,Jeff,2900,10,0,3,0,Third
3207,DJ,Sue,1400,10,1,4,1,Second
3207,FJ,Dan,6400,33,1,0,0,Winner
3207,FJ,Jeff,0,10,0,3,0,Third
3207,FJ,Sue,1400,10,1,4,1,Second
3206,J,Dan,5300,32,1,3,0,Winner
3206,J,David,300,16,1,6,1,Second
3206,J,Jill,800,7,0,4,0,Third
3206,DJ,Dan,13900,32,1,3,0,Winner
3206,DJ,David,2900,16,1,6,1,Second
3206,DJ,Jill,-400,7,0,4,0,Third
3206,FJ,Dan,6800,32,1,3,0,Winner
3206,FJ,David,1,16,1,6,1,Second
3206,FJ,Jill,-400,7,0,4,0,Third
3205,J,John,1200,20,0,3,0,Third
3205,J,Dan,3800,25,1,2,1,Winner
3205,J,David,2100,9,1,0,0,Second
3205,DJ,John,8000,20,0,3,0,Third
3205,DJ,Dan,10800,25,1,2,1,Winner
3205,DJ,David,3500,9,1,0,0,Second
3205,FJ,John,5199,20,0,3,0,Third
3205,FJ,Dan,5600,25,1,2,1,Winner
3205,FJ,David,5600,9,1,0,0,Second
3204,J,John,5300,32,2,4,0,Winner
3204,J,Scot,2500,12,0,4,1,Third
3204,J,Lauren,1000,9,0,2,0,Second
3204,DJ,John,12200,32,2,4,0,Winner
3204,DJ,Scot,-1200,12,0,4,1,Third
3204,DJ,Lauren,2400,9,0,2,0,Second
3204,FJ,John,16000,32,2,4,0,Winner
3204,FJ,Scot,-1200,12,0,4,1,Third
3204,FJ,Lauren,4799,9,0,2,0,Second
3203,J,John,5200,36,2,1,0,Winner
3203,J,Allen,1200,8,0,1,1,Second
3203,J,Richard,-900,13,0,3,0,Third
3203,DJ,John,20800,36,2,1,0,Winner
3203,DJ,Allen,4000,8,0,1,1,Second
3203,DJ,Richard,3700,13,0,3,0,Third
3203,FJ,John,31000,36,2,1,0,Winner
3203,FJ,Allen,7401,8,0,1,1,Second
3203,FJ,Richard,7400,13,0,3,0,Third
3202,J,Karim,1800,23,2,4,1,Second
3202,J,John,2600,18,0,3,0,Winner
3202,J,Jean,1800,9,0,0,0,Third
3202,DJ,Karim,7600,23,2,4,1,Second
3202,DJ,John,5000,18,0,3,0,Winner
3202,DJ,Jean,4200,9,0,0,0,Third
3202,FJ,Karim,5195,23,2,4,1,Second
3202,FJ,John,10000,18,0,3,0,Winner
3202,FJ,Jean,50,9,0,0,0,Third
3201,J,Karim,3800,25,0,3,0,Winner
3201,J,Susan,1600,12,0,3,1,Second
3201,J,Joshua,2000,15,2,7,0,Third
3201,DJ,Karim,7600,25,0,3,0,Winner
3201,DJ,Susan,3800,12,0,3,1,Second
3201,DJ,Joshua,2800,15,2,7,0,Third
3201,FJ,Karim,7600,25,0,3,0,Winner
3201,FJ,Susan,7550,12,0,3,1,Second
3201,FJ,Joshua,3601,15,2,7,0,Third
3200,J,John,600,21,1,7,1,Third
3200,J,Karim,4300,19,1,3,0,Winner
3200,J,Marjorie,1600,14,0,4,0,Second
3200,DJ,John,5600,21,1,7,1,Third
3200,DJ,Karim,6500,19,1,3,0,Winner
3200,DJ,Marjorie,3800,14,0,4,0,Second
3200,FJ,John,0,21,1,7,1,Third
3200,FJ,Karim,11205,19,1,3,0,Winner
3200,FJ,Marjorie,7400,14,0,4,0,Second
3199,J,Dan,4900,25,1,2,0,Second
3199,J,John,1000,14,2,4,0,Winner
3199,J,Kathleen,1500,18,0,2,0,Third
3199,DJ,Dan,9300,25,1,2,0,Second
3199,DJ,John,6700,14,2,4,0,Winner
3199,DJ,Kathleen,7300,18,0,2,0,Third
3199,FJ,Dan,3999,25,1,2,0,Second
3199,FJ,John,13400,14,2,4,0,Winner
3199,FJ,Kathleen,2300,18,0,2,0,Third
3198,J,P.D.,1300,13,1,1,0,Third
3198,J,Tricia,2800,17,0,1,0,Second
3198,J,Dan,4500,26,2,0,0,Winner
3198,DJ,P.D.,6300,13,1,1,0,Third
3198,DJ,Tricia,7200,17,0,1,0,Second
3198,DJ,Dan,11900,26,2,0,0,Winner
3198,FJ,P.D.,9400,13,1,1,0,Third
3198,FJ,Tricia,12200,17,0,1,0,Second
3198,FJ,Dan,14900,26,2,0,0,Winner
3197,J,P.D.,2100,20,1,2,0,Winner
3197,J,Gary,2600,19,1,3,1,Second
3197,J,Pat,1700,8,0,4,0,Third
3197,DJ,P.D.,9200,20,1,2,0,Winner
3197,DJ,Gary,4300,19,1,3,1,Second
3197,DJ,Pat,900,8,0,4,0,Third
3197,FJ,P.D.,9200,20,1,2,0,Winner
3197,FJ,Gary,1900,19,1,3,1,Second
3197,FJ,Pat,100,8,0,4,0,Third
3196,J,Dave,3100,26,1,1,0,Winner
3196,J,Jason,3800,22,1,3,1,Second
3196,J,Colleen,200,10,0,2,0,Third
3196,DJ,Dave,11900,26,1,1,0,Winner
3196,DJ,Jason,5200,22,1,3,1,Second
3196,DJ,Colleen,3800,10,0,2,0,Third
3196,FJ,Dave,13399,26,1,1,0,Winner
3196,FJ,Jason,2400,22,1,3,1,Second
3196,FJ,Colleen,100,10,0,2,0,Third
3195,J,Dave,2600,22,2,1,0,Winner
3195,J,Karen,1700,15,1,6,0,Third
3195,J,John,2700,13,0,1,0,Second
3195,DJ,Dave,12800,22,2,1,0,Winner
3195,DJ,Karen,900,15,1,6,0,Third
3195,DJ,John,4900,13,0,1,0,Second
3195,FJ,Dave,15800,22,2,1,0,Winner
3195,FJ,Karen,900,15,1,6,0,Third
3195,FJ,John,3800,13,0,1,0,Second
3194,J,Dave,3800,29,1,3,0,Winner
3194,J,Ginny,2000,13,1,1,0,Third
3194,J,Tom,1900,12,0,1,1,Second
3194,DJ,Dave,12300,29,1,3,0,Winner
3194,DJ,Ginny,6800,13,1,1,0,Third
3194,DJ,Tom,4700,12,0,1,1,Second
3194,FJ,Dave,13600,29,1,3,0,Winner
3194,FJ,Ginny,3800,13,1,1,0,Third
3194,FJ,Tom,3850,12,0,1,1,Second
3193,J,Dave,2600,20,2,8,0,Winner
3193,J,Bruce,1600,14,0,1,0,Third
3193,J,Faith,1900,15,0,2,1,Second
3193,DJ,Dave,5700,20,2,8,0,Winner
3193,DJ,Bruce,4800,14,0,1,0,Third
3193,DJ,Faith,3900,15,0,2,1,Second
3193,FJ,Dave,9600,20,2,8,0,Winner
3193,FJ,Bruce,1799,14,0,1,0,Third
3193,FJ,Faith,6900,15,0,2,1,Second
3192,J,Natalie,400,14,0,2,0,Third
3192,J,Chris,3900,19,0,3,0,Second
3192,J,Dave,3900,22,3,2,0,Winner
3192,DJ,Natalie,5600,14,0,2,0,Third
3192,DJ,Chris,5500,19,0,3,0,Second
3192,DJ,Dave,13700,22,3,2,0,Winner
3192,FJ,Natalie,4000,14,0,2,0,Third
3192,FJ,Chris,10999,19,0,3,0,Second
3192,FJ,Dave,16200,22,3,2,0,Winner
3191,J,Natalie,600,10,1,1,0,Winner
3191,J,Ben,2400,18,2,2,0,Second
3191,J,Lew,5100,29,0,1,0,Third
3191,DJ,Natalie,4800,10,1,1,0,Winner
3191,DJ,Ben,10800,18,2,2,0,Second
3191,DJ,Lew,11300,29,0,1,0,Third
3191,FJ,Natalie,9500,10,1,1,0,Winner
3191,FJ,Ben,4800,18,2,2,0,Second
3191,FJ,Lew,999,29,0,1,0,Third
3190,J,Steve,4600,25,1,4,0,Winner
3190,J,Robert,0,21,1,5,1,Second
3190,J,Marion,400,7,0,5,0,Third
3190,DJ,Steve,7600,25,1,4,0,Winner
3190,DJ,Robert,7600,21,1,5,1,Second
3190,DJ,Marion,-400,7,0,5,0,Third
3190,FJ,Steve,0,25,1,4,0,Winner
3190,FJ,Robert,0,21,1,5,1,Second
3190,FJ,Marion,-400,7,0,5,0,Third
3189,J,Philip,3600,22,1,5,0,Second
3189,J,Steve,1500,13,0,5,0,Winner
3189,J,Liz,1500,15,1,3,0,Third
3189,DJ,Philip,6000,22,1,5,0,Second
3189,DJ,Steve,3900,13,0,5,0,Winner
3189,DJ,Liz,4600,15,1,3,0,Third
3189,FJ,Philip,2799,22,1,5,0,Second
3189,FJ,Steve,7800,13,0,5,0,Winner
3189,FJ,Liz,1,15,1,3,0,Third
3188,J,Philip,3800,23,3,0,0,Winner
3188,J,Declan,2100,15,0,2,0,Third
3188,J,Sheri,1000,16,0,5,0,Second
3188,DJ,Philip,13000,23,3,0,0,Winner
3188,DJ,Declan,4900,15,0,2,0,Third
3188,DJ,Sheri,4400,16,0,5,0,Second
3188,FJ,Philip,16000,23,3,0,0,Winner
3188,FJ,Declan,1900,15,0,2,0,Third
3188,FJ,Sheri,3000,16,0,5,0,Second
3187,J,Joe,3400,21,1,3,1,Third
3187,J,Susan,900,10,1,2,0,Second
3187,J,Philip,4100,24,0,1,0,Winner
3187,DJ,Joe,7900,21,1,3,1,Third
3187,DJ,Susan,5300,10,1,2,0,Second
3187,DJ,Philip,8900,24,0,1,0,Winner
3187,FJ,Joe,4600,21,1,3,1,Third
3187,FJ,Susan,8901,10,1,2,0,Second
3187,FJ,Philip,15900,24,0,1,0,Winner
3186,J,Joe,3500,26,2,1,0,Winner
3186,J,Roger,2800,22,0,4,1,Second
3186,J,Christi,100,6,0,3,0,Third
3186,DJ,Joe,11000,26,2,1,0,Winner
3186,DJ,Roger,6700,22,0,4,1,Second
3186,DJ,Christi,1700,6,0,3,0,Third
3186,FJ,Joe,13500,26,2,1,0,Winner
3186,FJ,Roger,13399,22,0,4,1,Second
3186,FJ,Christi,2200,6,0,3,0,Third
3185,J,Dot,-600,16,1,5,0,Third
3185,J,Summer,1200,12,2,2,0,Second
3185,J,Rebecca,2500,15,0,1,0,Winner
3185,DJ,Dot,3200,16,1,5,0,Third
3185,DJ,Summer,4600,12,2,2,0,Second
3185,DJ,Rebecca,5100,15,0,1,0,Winner
3185,FJ,Dot,6400,16,1,5,0,Third
3185,FJ,Summer,9200,12,2,2,0,Second
3185,FJ,Rebecca,9201,15,0,1,0,Winner
3184,J,Pam,2100,14,0,1,0,Second
3184,J,Joe,4700,25,1,4,1,Winner
3184,J,Dan,1700,10,0,2,1,Third
3184,DJ,Pam,5900,14,0,1,0,Second
3184,DJ,Joe,7000,25,1,4,1,Winner
3184,DJ,Dan,1700,10,0,2,1,Third
3184,FJ,Pam,7900,14,0,1,0,Second
3184,FJ,Joe,12000,25,1,4,1,Winner
3184,FJ,Dan,3399,10,0,2,1,Third
3183,J,Adele,1200,22,0,1,0,Second
